Product URL,Product Name,Product Price,Rating,Number of reviews
https://www.amazon.in//sspa/click?ie=UTF8&spc=MToyNTYzNDk4NjkzNzM5MDgwOjE2NzU0MDczNTg6c3BfbXRmOjIwMTA4NzQ4ODI1Njk4OjowOjo&url=%2FJustify-Backpack-Compartments-Polyester-Waterproof%2Fdp%2FB0BRGCG7N5%2Fref%3Dsr_1_156_sspa%3Fkeywords%3Dbags%26qid%3D1675407358%26sr%3D8-156-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,          Justify 55L Large Laptop Backpack With 3 Compartments Polyester Trendy Waterproof Travel Backpack          ,"1,799",None,None
https://www.amazon.in//Nivia-5177SB-Polyester-String-Blue/dp/B071XMLFTL/ref=sr_1_157?keywords=bags&qid=1675407358&sr=8-157,          NIVIA String Bag/Drawstring Bag/Sports Bag Boys/Polyester String Bag/Kit Bags/Drawstring Sports Bag/Dori Backpack/Gym Bag/String Bag Men Waterproof/Drawstring Backpack (Sky Blue)          ,193,4.2,444
https://www.amazon.in//F-Gear-Enzo-Black-Blue-Waist-Bag/dp/B0862LXJYT/ref=sr_1_158?keywords=bags&qid=1675407358&sr=8-158,          F Gear Enzo Sports Waist Bag (.Black Blue)          ,212,4.2,"1,086"
https://www.amazon.in//TULMAN-Stylish-Messenger-Shoulder-Bag/dp/B07Q74QLHT/ref=sr_1_159?keywords=bags&qid=1675407358&sr=8-159,          TULMAN Canvas Travel Sling Bag Cross Body One side Shoulder College Bag for Men & Women - 30 x 13 x 26 CM - Olive Green          ,799,4.1,366
https://www.amazon.in//Asus-BP1504-15-6-inch-Laptop-Backpack/dp/B0895ZZHKK/ref=sr_1_160?keywords=bags&qid=1675407358&sr=8-160,          Asus BP1504 39.62 cm (15.6-inch) Laptop Backpack (Dark Grey)          ,819,4.2,"1,481"
https://www.amazon.in//Gear-Vintage2-Leather-Backpack-LBPVG2LTH0201/dp/B07G4D13L7/ref=sr_1_161?keywords=bags&qid=1675407358&sr=8-161,          Gear Vintage2 28L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women-Brown          ,949,4.4,"3,583"
https://www.amazon.in//Gear-Polyester-Laptop-Backpack-LBPECONO10412/dp/B012NW0J30/ref=sr_1_162?keywords=bags&qid=1675407358&sr=8-162,          Gear ECO1 24L Water Resistant Laptop Bag/Backpack/Office Bag for Men/Women- Grey-Black-Yellow          ,799,4.2,"1,413"
https://www.amazon.in//Red-Lemon-Polyester-15-6-inch-Waterproof/dp/B07XYY2FW4/ref=sr_1_163?keywords=bags&qid=1675407358&sr=8-163,          Red Lemon Polyester Bange Series 15.6inch Laptop Bag for Men 35 LTR Capacity Daily Office Bag for Men and Women Black (1903)          ,"2,849",4.2,152
https://www.amazon.in//Police-Polyester-laptop-casual-backpack/dp/B09CQ5T3LN/ref=sr_1_164?keywords=bags&qid=1675407358&sr=8-164,          POLICE Backpack for Men Casual Laptop Bag Office / Travel / College 30 Ltr Hedge Polyester - Black          ,"1,399",4.2,"5,146"
https://www.amazon.in//sspa/click?ie=UTF8&spc=MToyNTYzNDk4NjkzNzM5MDgwOjE2NzU0MDczNTg6c3BfYnRmOjIwMDQzMzIxMTM2NjA2OjowOjo&url=%2FCOSMUS-Multipurpose-Backpack-Bag-compartment%2Fdp%2FB078JVT384%2Fref%3Dsr_1_165_sspa%3Fkeywords%3Dbags%26qid%3D1675407358%26sr%3D8-165-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"          COSMUS Madison waterproof Multipurpose Backpack With laptop compartment , 33L          ","1,196",4.2,"2,166"
https://www.amazon.in//sspa/click?ie=UTF8&spc=MToyNTYzNDk4NjkzNzM5MDgwOjE2NzU0MDczNTg6c3BfYnRmOjIwMTA0MTQwMjY0Mjk4OjowOjo&url=%2FURBAN-TRIBE-Move-Backpack-Repellent%2Fdp%2FB0BP1QM6W5%2Fref%3Dsr_1_166_sspa%3Fkeywords%3Dbags%26qid%3D1675407358%26sr%3D8-166-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1%26smid%3DA385M0TPSNV7VS,          URBAN TRIBE Move Travel/Office/Casual/Laptop Backpack          ,798,3.5,10
https://www.amazon.in//sspa/click?ie=UTF8&spc=MToyNjA5Nzg1NzUyODc0Nzg3OjE2NzU0MDc0MzA6c3BfYXRmX25leHQ6MjAxMDQxNDAyNjM2OTg6OjA6Og&url=%2FUrban-Tribe-Laptop-Backpack-Havana%2Fdp%2FB01LXNNFDF%2Fref%3Dsr_1_161_sspa%3Fkeywords%3Dbags%26qid%3D1675407430%26sr%3D8-161-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"          URBAN TRIBE Havana 15.6"" inch Laptop Backpack for Men and Women | 27L Office/Work/Casual Bag | Water Repellent | Black          ",998,3.9,684
https://www.amazon.in//sspa/click?ie=UTF8&spc=MToyNjA5Nzg1NzUyODc0Nzg3OjE2NzU0MDc0MzA6c3BfYXRmX25leHQ6MjAwOTE3MDIwOTI5OTg6OjA6Og&url=%2FChris-Kate-Resistant-Polyester-Compartment%2Fdp%2FB0BKZLJZVF%2Fref%3Dsr_1_162_sspa%3Fkeywords%3Dbags%26qid%3D1675407430%26sr%3D8-162-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,          Chris & Kate Grey Khadi Water Resistant Polyester Backpack for School | College | Office Use With Laptop Compartment          ,649,5.0,1
https://www.amazon.in//Lify-Womens-Shoulder-Crossbody-Handbag/dp/B09JWMW646/ref=sr_1_163?keywords=bags&qid=1675407430&sr=8-163,          Lify Women's Retro Large Size Canvas Shoulder Bag Hobo Crossbody Handbag Casual Tote - 1 Piece          ,320,3.8,"1,223"
https://www.amazon.in//Police-Polyester-laptop-casual-backpack/dp/B09CQ5T3LN/ref=sr_1_164?keywords=bags&qid=1675407430&sr=8-164,          POLICE Backpack for Men Casual Laptop Bag Office / Travel / College 30 Ltr Hedge Polyester - Black          ,"1,399",4.2,"5,146"
https://www.amazon.in//Gear-Polyester-Laptop-Backpack-LBPECONO10412/dp/B012NW0J30/ref=sr_1_165?keywords=bags&qid=1675407430&sr=8-165,          Gear ECO1 24L Water Resistant Laptop Bag/Backpack/Office Bag for Men/Women- Grey-Black-Yellow          ,799,4.2,"1,413"
https://www.amazon.in//DZert-Panda-School-Backpacks-Cartoon/dp/B07Y2BFJ1B/ref=sr_1_166?keywords=bags&qid=1675407430&sr=8-166,          DZert Kids School Bag Soft Plush Backpacks Cartoon Boys Girls Baby (2-5 Years)          ,239,3.7,"10,953"
https://www.amazon.in//ADISA-SL5013-black-women-girls/dp/B07DVM41CW/ref=sr_1_167?keywords=bags&qid=1675407430&sr=8-167,          ADISA Women's Sling Bag          ,495,4.0,"2,083"
https://www.amazon.in//Polyester-Avengers-Captain-America-Backpack/dp/B01M7R5KMW/ref=sr_1_168?keywords=bags&qid=1675407430&sr=8-168,          AUXTER Red Polyester Avenger Captain America Shield school Bag casual Backpack Daypack          ,529,4.4,"3,276"
https://www.amazon.in//Sfane-Women-Trendy-Black-Duffel/dp/B07GCR84D9/ref=sr_1_170?keywords=bags&qid=1675407430&sr=8-170,          NORTH ZONE 30 ltrs ( Cms) backpack(INVALID DATA_grey)          ,599,3.7,33
https://www.amazon.in//sspa/click?ie=UTF8&spc=MToyNjA5Nzg1NzUyODc0Nzg3OjE2NzU0MDc0MzA6c3BfbXRmOjIwMDgyMzk3MjEzODk4OjowOjo&url=%2FNORTH-ZONE-backpack-INVALID-DATA_grey%2Fdp%2FB0BH8S9QGH%2Fref%3Dsr_1_171_sspa%3Fkeywords%3Dbags%26qid%3D1675407430%26sr%3D8-171-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"          Chris & Kate 42ltr Navy-Red Comfortable Casual, School Backpack          ",549,None,None
https://www.amazon.in//sspa/click?ie=UTF8&spc=MToyNjA5Nzg1NzUyODc0Nzg3OjE2NzU0MDc0MzA6c3BfbXRmOjIwMDkxNzAyMDkzMTk4OjowOjo&url=%2FChris-Kate-Navy-Red-Comfortable-Backpack%2Fdp%2FB0BKWF2Q38%2Fref%3Dsr_1_172_sspa%3Fkeywords%3Dbags%26qid%3D1675407430%26sr%3D8-172-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"          AirCase Office Canvas Sling Messenger Bag fits Upto 15.6"" Laptop/ MacBook, PU Leather Handles, Detachable Shoulder Strap, Easy to Clean, for Office/ Travel, Men & Women,Grey- 6 Month Warranty          ",999,None,None
https://www.amazon.in//Lenovo-Professional-Backpack-Water-resistant-Uncompromised/dp/B08R7S55H4/ref=sr_1_174?keywords=bags&qid=1675407430&sr=8-174,          Baggit Women's Sling Bag (Grey)          ,837,4.3,778
https://www.amazon.in//AirCase-Messenger-Detachable-Shoulder-Warranty/dp/B0BHZ12XQ7/ref=sr_1_175?keywords=bags&qid=1675407430&sr=8-175,          American Tourister Polypropylene Hard 68 cms Luggage- Suitcase(LG4 (0) 08 002_Iron Grey)          ,"2,899",4.0,152
https://www.amazon.in//Storite-Leather-Laptop-Bag-inch/dp/B081GQJLD2/ref=sr_1_177?keywords=bags&qid=1675407430&sr=8-177,          wooum Water Resistant Material Sling Bag/One Side Bag/Shoulder Bag/Messenger Bag/Office Messenger Bag/Travel Side Bag with 14.1 Inch Laptop Compartment -          ,474.05,4.0,201
https://www.amazon.in//Baggit-Womens-Satchel-Handbag-Grey/dp/B098TKJG1L/ref=sr_1_178?keywords=bags&qid=1675407430&sr=8-178,"          COSMUS Madison waterproof Multipurpose Backpack With laptop compartment , 33L          ","1,196",4.2,"2,166"
https://www.amazon.in//American-Tourister-Polypropylene-LG4-08/dp/B0BB2LX7LW/ref=sr_1_179?keywords=bags&qid=1675407430&sr=8-179,          Justify 55L Large Laptop Backpack With 3 Compartments Polyester Trendy Waterproof Travel Backpack          ,"1,799",None,None
https://www.amazon.in//sspa/click?ie=UTF8&spc=MTozNTIwODk3MjU4ODY4NDkzOjE2NzU0MDc0OTE6c3BfYXRmX25leHQ6MjAxMDQxNDAyNjM2OTg6OjA6Og&url=%2FUrban-Tribe-Laptop-Backpack-Havana%2Fdp%2FB01LXNNFDF%2Fref%3Dsr_1_177_sspa%3Fkeywords%3Dbags%26qid%3D1675407491%26sr%3D8-177-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"          URBAN TRIBE Havana 15.6"" inch Laptop Backpack for Men and Women | 27L Office/Work/Casual Bag | Water Repellent | Black          ",998,3.9,684
https://www.amazon.in//sspa/click?ie=UTF8&spc=MTozNTIwODk3MjU4ODY4NDkzOjE2NzU0MDc0OTE6c3BfYXRmX25leHQ6MjAwOTE3MDIwOTI5OTg6OjA6Og&url=%2FChris-Kate-Resistant-Polyester-Compartment%2Fdp%2FB0BKZLJZVF%2Fref%3Dsr_1_178_sspa%3Fkeywords%3Dbags%26qid%3D1675407491%26sr%3D8-178-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,          Chris & Kate Grey Khadi Water Resistant Polyester Backpack for School | College | Office Use With Laptop Compartment          ,649,5.0,1
https://www.amazon.in//Motherly-Stylish-Babies-Diaper-Mothers/dp/B07DMKJJB4/ref=sr_1_179?keywords=bags&qid=1675407491&sr=8-179,          motherly 25 ltrs (25 Cms) backpack(5860_grey)          ,"1,716",4.6,"5,401"
https://www.amazon.in//Gear-Ltrs-Casual-Backpack-MDBKPECO50504/dp/B0757K36YV/ref=sr_1_180?keywords=bags&qid=1675407491&sr=8-180,          Gear Moderneco5 21L Water Resistant School Bag/Backpack/College Bag For Men/Women - Navyblue          ,429,3.9,"2,497"
https://www.amazon.in//Safari-Casual-Backpack-Charging-Resistant/dp/B09B2581S9/ref=sr_1_181?keywords=bags&qid=1675407491&sr=8-181,"          Safari Sneak Casual Backpack with USB Charging Port 26 Ltrs Water Resistant Fabric - Grey, L (SNEAK19CBGRE)          ",899,3.7,763
https://www.amazon.in//ADISA-Womens-Sling-SL5059-CRE_Off-White/dp/B09154JPWQ/ref=sr_1_182?keywords=bags&qid=1675407491&sr=8-182,          ADISA Women's Quilted Cross Body Sling Bag          ,495,4.1,"2,147"
https://www.amazon.in//Business-Shoulder-Leather-Material-Resistant/dp/B07MH9SV9L/ref=sr_1_183?keywords=bags&qid=1675407491&sr=8-183,          ZOUK Orange Wave Printed Handmade Vegan Leather Women's Office Bag for 15.6 inch Laptop with Double Handles - Tidalwave          ,"1,699",4.4,"1,694"
https://www.amazon.in//COSMUS-Multipurpose-Backpack-Bag-compartment/dp/B078JVT384/ref=sr_1_184?keywords=bags&qid=1675407491&sr=8-184,"          COSMUS Madison waterproof Multipurpose Backpack With laptop compartment , 33L          ","1,196",4.2,"2,166"
https://www.amazon.in//VIFITKIT-Multi-Purpose-Spacious-Storage-Compartment/dp/B0B4BLYKYB/ref=sr_1_185?keywords=bags&qid=1675407491&sr=8-185,"          VIFITKIT Gym Bag for Men & Women, Duffel Bag, Multi-Purpose Bag with Spacious Storage Compartment & Durable Zipper Closure (22.5 litres, Blue & Black)          ",299,4.1,34
https://www.amazon.in//Gear-Clubsport-Faux-Leather-Black-Red-DUFCLBSRT0109/dp/B097KCLVCP/ref=sr_1_186?keywords=bags&qid=1675407491&sr=8-186,          Gear Clubsport 25 Ltrs Faux-Leather Water Resistant Travel Duffle Bag/Gym Bag for Men/Women - Black Red          ,699,4.2,222
https://www.amazon.in//sspa/click?ie=UTF8&spc=MTozNTIwODk3MjU4ODY4NDkzOjE2NzU0MDc0OTE6c3BfbXRmOjIwMDkxNzAyMDkzNDk4OjowOjo&url=%2FChris-Kate-Polyester-Laptop-Backpack%2Fdp%2FB0BGZSLGN8%2Fref%3Dsr_1_187_sspa%3Fkeywords%3Dbags%26qid%3D1675407491%26sr%3D8-187-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"          Chris & Kate 40 L Polyester Blue Yellow 15.6"" inch Laptop Backpack | Office, Travel and Casual Laptop Bag          ",689,None,None
https://www.amazon.in//sspa/click?ie=UTF8&spc=MTozNTIwODk3MjU4ODY4NDkzOjE2NzU0MDc0OTE6c3BfbXRmOjIwMDkxNzAyMDkzMTk4OjowOjo&url=%2FChris-Kate-Navy-Red-Comfortable-Backpack%2Fdp%2FB0BKWF2Q38%2Fref%3Dsr_1_188_sspa%3Fkeywords%3Dbags%26qid%3D1675407491%26sr%3D8-188-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"          Chris & Kate 42ltr Navy-Red Comfortable Casual, School Backpack          ",549,None,None
https://www.amazon.in//SIDRUM-D2-Adjustable-Compatible-Mirrorless/dp/B09KH6CN1M/ref=sr_1_189?keywords=bags&qid=1675407491&sr=8-189,"          SIDRUM D2 DSLR/SLR Camera Shoulder Bag Case with Adjustable Shoulder Strap, Compatible for Nikon, Canon, Sony Mirrorless Cameras - Waterproof - Breathable - Anti Shock (Grey)          ",664,4.4,159
https://www.amazon.in//Genie-Unicorn-School-Bags-Girls/dp/B09N9LYY8X/ref=sr_1_190?keywords=bags&qid=1675407491&sr=8-190,"          Genie Unicorn School Bags for Girls - 3 compartments | Stylish and Trendy College Bag for Girls | Easy to Carry Backpacks for Women, Unicorn design. Latest Collection. (Pink)          ",999,4.4,161
https://www.amazon.in//Zipline-Synthetic-Executive-Briefcase-compartments/dp/B0BL3G2JKV/ref=sr_1_191?keywords=bags&qid=1675407491&sr=8-191,          ZIPLINE Office Laptop Synthetic Leather Executive Formal 15.6 inch Laptop & MacBook Briefcase Messenger/Office/Travel/Business Bag for Men Women with Multiple compartments          ,"1,599",4.3,14
https://www.amazon.in//Wooum-Business-Messenger-Shoulder-9x3-56inch/dp/B09KV1PFHV/ref=sr_1_192?keywords=bags&qid=1675407491&sr=8-192,          wooum Small Size Sling Cross Body Travel Office Business Messenger one Side Shoulder Pouch Bag Money Bag for Men and Women (9x3.56inch)          ,328.70,4.0,"1,171"
https://www.amazon.in//Fur-Jaden-Rucksack-Backpack-BM43_Blue/dp/B07PS38XSP/ref=sr_1_193?keywords=bags&qid=1675407491&sr=8-193,          Fur Jaden Hiking Camping Rucksack Casual 10 Ltrs Blue Casual Backpack          ,269,3.6,"7,433"
https://www.amazon.in//DZert-Panda-School-Backpacks-Cartoon/dp/B07Y2BFJ1B/ref=sr_1_194?keywords=bags&qid=1675407491&sr=8-194,          DZert Kids School Bag Soft Plush Backpacks Cartoon Boys Girls Baby (2-5 Years)          ,239,3.7,"10,953"
https://www.amazon.in//Genie-Clara-Backpack-Women-compartments/dp/B097JJGR1N/ref=sr_1_195?keywords=bags&qid=1675407491&sr=8-195,"          Genie Clara Backpack for Women - 3 compartments, Laptop Bags for Girls, Stylish and Trendy College Backpacks for Girls, Water Resistant and Lightweight Bags for Office and Travelling Purpose.          ","1,025",4.2,29
https://www.amazon.in//Kuber-Industries-Transparent-Resistant-Handle-Set/dp/B08WK5QJ5D/ref=sr_1_196?keywords=bags&qid=1675407491&sr=8-196,          Kuber Industries Travel Toiletry Bag|Undergarments Organizer Bag|Makeup Bags|Transparent Shaving Bag for Men|Water Resistant with Zipper and Handle|Set of 2 (Cream)          ,174,4.0,40
https://www.amazon.in//sspa/click?ie=UTF8&spc=MTozNTIwODk3MjU4ODY4NDkzOjE2NzU0MDc0OTE6c3BfYnRmOjIwMDgyMzk3MjEzODk4OjowOjo&url=%2FNORTH-ZONE-backpack-INVALID-DATA_grey%2Fdp%2FB0BH8S9QGH%2Fref%3Dsr_1_197_sspa%3Fkeywords%3Dbags%26qid%3D1675407491%26sr%3D8-197-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,          NORTH ZONE 30 ltrs ( Cms) backpack(INVALID DATA_grey)          ,599,3.7,33
https://www.amazon.in//sspa/click?ie=UTF8&spc=MTozNTIwODk3MjU4ODY4NDkzOjE2NzU0MDc0OTE6c3BfYnRmOjIwMDQzMzIxMTM2NjA2OjowOjo&url=%2FCOSMUS-Multipurpose-Backpack-Bag-compartment%2Fdp%2FB078JVT384%2Fref%3Dsr_1_198_sspa%3Fkeywords%3Dbags%26qid%3D1675407491%26sr%3D8-198-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"          COSMUS Madison waterproof Multipurpose Backpack With laptop compartment , 33L          ","1,196",4.2,"2,166"
https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo4NDM1ODAwMjYwNDcxOTA4OjE2NzU0MDc1NjI6c3BfYXRmX25leHQ6MjAxMDQxNDAyNjM2OTg6OjA6Og&url=%2FUrban-Tribe-Laptop-Backpack-Havana%2Fdp%2FB01LXNNFDF%2Fref%3Dsr_1_193_sspa%3Fkeywords%3Dbags%26qid%3D1675407562%26sr%3D8-193-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"          URBAN TRIBE Havana 15.6"" inch Laptop Backpack for Men and Women | 27L Office/Work/Casual Bag | Water Repellent | Black          ",998,3.9,684
https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo4NDM1ODAwMjYwNDcxOTA4OjE2NzU0MDc1NjI6c3BfYXRmX25leHQ6MjAwOTE3MDIwOTI5OTg6OjA6Og&url=%2FChris-Kate-Resistant-Polyester-Compartment%2Fdp%2FB0BKZLJZVF%2Fref%3Dsr_1_194_sspa%3Fkeywords%3Dbags%26qid%3D1675407562%26sr%3D8-194-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,          Chris & Kate Grey Khadi Water Resistant Polyester Backpack for School | College | Office Use With Laptop Compartment          ,649,5.0,1
https://www.amazon.in//Roller-Skating-Inline-Skates-Adults/dp/B08C47SFYB/ref=sr_1_195?keywords=bags&qid=1675407562&sr=8-195,"          jaspo Roller Skating Bag, Quad & Inline Skates (Water Resistant), Casual/Office/College Book Backpack Computer/Laptop Bag for Both Kids & Adults Travel Backpack          ",284,3.5,56
https://www.amazon.in//Aristocrat-Zeal-Unisex-Grey-Laptop/dp/B0B5YHC1W5/ref=sr_1_196?keywords=bags&qid=1675407562&sr=8-196,          Aristocrat Zeal 15L Unisex Grey Laptop Bags          ,779,4.5,17
https://www.amazon.in//HP-Backpack-Laptop-Chromebook-1D0M4PA/dp/B08HC5S2HD/ref=sr_1_197?keywords=bags&qid=1675407562&sr=8-197,          HP Wings Backpack for 15.6'' Inch (39.6 cm) Laptop/Chromebook/Mac (Black) 1D0M4PA          ,740,3.7,78
https://www.amazon.in//Genie-Flamenco2-Backpack-Compatible-Resistant/dp/B08YF1XJXY/ref=sr_1_198?keywords=bags&qid=1675407562&sr=8-198,"          Genie Flamenco Laptop Backpack for Women, 16 inches Office Bag, Sky Blue Stylish and Trendy Bag for Office and College          ",607.41,4.4,"1,000"
https://www.amazon.in//Hammonds-Flycatcher-Brown-Mens-Laptop/dp/B01LYDRI9V/ref=sr_1_199?keywords=bags&qid=1675407562&sr=8-199,          Hammonds Flycatcher Genuine Leather Executive Formal Office Bag | Shoulder Laptop Messenger Bag for Men | MacBook | Notebook Upto 16 Inch | Handbags with Shoulder Straps | Brown | LB122          ,"3,033",4.4,"2,383"
https://www.amazon.in//Mammon-Womens-Leather-Handbag-4-teddy-pink/dp/B08N5F7P68/ref=sr_1_200?keywords=bags&qid=1675407562&sr=8-200,          Mammon Women's PU Leather Handbag Combo          ,636,3.4,"6,910"
https://www.amazon.in//Amazon-Basics-Stylish-Backpack-Laptop/dp/B09W4WRV5Q/ref=sr_1_201?keywords=bags&qid=1675407562&sr=8-201,"          Amazon Basics - Laptop Backpack/Travel Backpack/College Bag for 15.6-inch Laptop, Water-Resistant, Stylish Design          ","1,859",1.0,1
https://www.amazon.in//Baggit-Womens-Sling-Bag-Small/dp/B0BNTQLVBF/ref=sr_1_202?keywords=bags&qid=1675407562&sr=8-202,          Baggit Women's Sling Bag - Small (Blue)          ,700,5.0,1
https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo4NDM1ODAwMjYwNDcxOTA4OjE2NzU0MDc1NjI6c3BfbXRmOjIwMDkxNzAyMDkzNDk4OjowOjo&url=%2FChris-Kate-Polyester-Laptop-Backpack%2Fdp%2FB0BGZSLGN8%2Fref%3Dsr_1_203_sspa%3Fkeywords%3Dbags%26qid%3D1675407562%26sr%3D8-203-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"          Chris & Kate 40 L Polyester Blue Yellow 15.6"" inch Laptop Backpack | Office, Travel and Casual Laptop Bag          ",689,None,None
https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo4NDM1ODAwMjYwNDcxOTA4OjE2NzU0MDc1NjI6c3BfbXRmOjIwMDgyMzk3MjEzODk4OjowOjo&url=%2FNORTH-ZONE-backpack-INVALID-DATA_grey%2Fdp%2FB0BH8S9QGH%2Fref%3Dsr_1_204_sspa%3Fkeywords%3Dbags%26qid%3D1675407562%26sr%3D8-204-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,          NORTH ZONE 30 ltrs ( Cms) backpack(INVALID DATA_grey)          ,599,3.7,33
https://www.amazon.in//KILLER-Polyester-Orange-Laptop-Backpack/dp/B07B516P18/ref=sr_1_205?keywords=bags&qid=1675407562&sr=8-205,          KILLER Casual College Bags Munich 29L Trendy Polyester Laptop Backpack          ,986,4.2,712
https://www.amazon.in//LL-LEATHER-LAND-DESIGNER-BAGS/dp/B0BD4TTDHD/ref=sr_1_206?keywords=bags&qid=1675407562&sr=8-206,          LL LEATHER LAND DESIGNER BAGS Sling Bag_SLG_90          ,299,4.0,"1,547"
https://www.amazon.in//Womens-Lattice-Office-leather-adjustable/dp/B07VNMWWRX/ref=sr_1_207?keywords=bags&qid=1675407562&sr=8-207,          ZOUK Black Printed Handmade Vegan Leather Women's Office Bag for 15.6 inch Laptop with Double Handles - Lattice Lace          ,"1,699",4.4,"1,694"
https://www.amazon.in//Amazon-Brand-Womens-Sling-Light/dp/B07YXBTD6Z/ref=sr_1_208?keywords=bags&qid=1675407562&sr=8-208,          Amazon Brand - Eden & Ivy Women's Sling Bag          ,560.72,4.3,609
https://www.amazon.in//Terminator-Unisex-Laptop-Backpack-School/dp/B0BSV5ZYGC/ref=sr_1_209?keywords=bags&qid=1675407562&sr=8-209,          Terminator Large 55 L Unisex Laptop Backpack For School/Office/Travel/Casual and Fits Upto 17 Inch Laptop          ,699,None,None
https://www.amazon.in//Tabelito%C2%AE-Basic-Laptop-Sleeve-Surfacepro/dp/B09NDTCZ4N/ref=sr_1_210?keywords=bags&qid=1675407562&sr=8-210,          Tabelito® Basic Laptop Bag Sleeve Case Cover Pouch for 15.6 Inch(39.6cm) Laptop Apple / Dell / Lenovo / Asus / Hp / Samsung / Mi / MacBook / Ultrabook / Thinkpad / Ideapad / Surfacepro (Blue)          ,449,4.2,"1,821"
https://www.amazon.in//Wooum-Stylish-Messenger-Shoulder-Office/dp/B09KKGRP7C/ref=sr_1_211?keywords=bags&qid=1675407562&sr=8-211,          wooum Dark Grey Stylish Sling Cross Body Bag/Messenger Bag/Shoulder Bag/One Side Bag/Office Bag For Men and Women          ,349.60,4.1,69
https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo4NDM1ODAwMjYwNDcxOTA4OjE2NzU0MDc1NjI6c3BfYnRmOjIwMDkxNzAyMDkzMTk4OjowOjo&url=%2FChris-Kate-Navy-Red-Comfortable-Backpack%2Fdp%2FB0BKWF2Q38%2Fref%3Dsr_1_213_sspa%3Fkeywords%3Dbags%26qid%3D1675407562%26sr%3D8-213-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"          COSMUS Madison waterproof Multipurpose Backpack With laptop compartment , 33L          ","1,196",4.2,"2,166"
https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo1MDAwNjM2NDcwODQ0OTEyOjE2NzU0MDc2MzA6c3BfYXRmX25leHQ6MjAxMDQxNDAyNjM2OTg6OjA6Og&url=%2FUrban-Tribe-Laptop-Backpack-Havana%2Fdp%2FB01LXNNFDF%2Fref%3Dsr_1_209_sspa%3Fkeywords%3Dbags%26qid%3D1675407630%26sr%3D8-209-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"          URBAN TRIBE Havana 15.6"" inch Laptop Backpack for Men and Women | 27L Office/Work/Casual Bag | Water Repellent | Black          ",998,3.9,684
https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo1MDAwNjM2NDcwODQ0OTEyOjE2NzU0MDc2MzA6c3BfYXRmX25leHQ6MjAwOTE3MDIwOTI5OTg6OjA6Og&url=%2FChris-Kate-Resistant-Polyester-Compartment%2Fdp%2FB0BKZLJZVF%2Fref%3Dsr_1_210_sspa%3Fkeywords%3Dbags%26qid%3D1675407630%26sr%3D8-210-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,          Chris & Kate Grey Khadi Water Resistant Polyester Backpack for School | College | Office Use With Laptop Compartment          ,649,5.0,1
https://www.amazon.in//15-6-inch-Briefcase-Resistant-Waterproof-Compatible/dp/B0966F821Q/ref=sr_1_211?keywords=bags&qid=1675407630&sr=8-211,"          SABUZ BAG 15.6-inch Laptop Computer Briefcase,Water Resistant, Business Bag with Waterproof Zipper,Shoulder Bag Handbag,Compatible with laptop MacBook Notebook,for MeN&Women GREY          ",749,3.7,214
